"ID_LOZKA","ID_MIESTNOSTI"
6847,2574
6848,2574
6849,2574
6850,2574
6851,2575
6852,2575
6853,2575
6854,2575
6855,2575
6856,2577
6857,2577
6858,2577
6859,2577
6860,2577
6861,2577
6862,2578
6863,2578
6864,2578
6865,2578
6866,2578
6867,2578
6868,2581
6869,2581
6870,2582
6871,2582
6872,2585
6873,2585
6874,2585
6875,2585
6876,2586
6877,2586
6878,2586
6879,2586
6880,2589
6881,2589
6882,2590
6883,2590
6884,2592
6885,2592
6886,2593
6887,2593
6888,2596
6889,2596
6890,2596
6891,2597
6892,2597
6893,2597
6894,2599
6895,2599
6896,2600
6897,2600
6898,2601
6899,2601
6900,2603
6901,2603
6902,2604
6903,2604
6904,2605
6905,2605
6906,2607
6907,2607
6908,2607
6909,2608
6910,2608
6911,2608
6912,2609
6913,2609
6914,2609
6915,2610
6916,2610
6917,2610
6918,2612
6919,2612
6920,2612
6921,2612
6922,2612
6923,2612
6924,2613
6925,2613
6926,2613
6927,2613
6928,2613
6929,2613
6930,2614
6931,2614
6932,2614
6933,2614
6934,2614
6935,2614
6936,2617
6937,2617
6938,2617
6939,2617
6940,2617
6941,2618
6942,2618
6943,2618
6944,2618
6945,2618
6946,2619
6947,2619
6948,2619
6949,2619
6950,2619
6951,2622
6952,2622
6953,2622
6954,2622
6955,2623
6956,2623
6957,2623
6958,2623
6959,2624
6960,2624
6961,2624
6962,2624
6963,2627
6964,2627
6965,2627
6966,2628
6967,2628
6968,2628
6969,2629
6970,2629
6971,2629
6972,2632
6973,2632
6974,2632
6975,2632
6976,2633
6977,2633
6978,2633
6979,2633
6980,2635
6981,2635
6982,2635
6983,2635
6984,2635
6985,2636
6986,2636
6987,2636
6988,2636
6989,2636
6990,2639
6991,2639
6992,2639
6993,2639
6994,2639
6995,2639
6996,2640
6997,2640
6998,2640
6999,2640
7000,2640
7001,2640
7002,2643
7003,2643
7004,2643
7005,2643
7006,2644
7007,2644
7008,2644
7009,2644
7010,2647
7011,2647
7012,2647
7013,2647
7014,2647
7015,2647
7016,2648
7017,2648
7018,2648
7019,2648
7020,2648
7021,2648
7022,2649
7023,2649
7024,2649
7025,2649
7026,2649
7027,2649
7028,2650
7029,2650
7030,2650
7031,2650
7032,2650
7033,2650
7034,2653
7035,2653
7036,2653
7037,2653
7038,2654
7039,2654
7040,2654
7041,2654
7042,2655
7043,2655
7044,2655
7045,2655
7046,2656
7047,2656
7048,2656
7049,2656
7050,2658
7051,2658
7052,2659
7053,2659
7054,2660
7055,2660
7056,2663
7057,2663
7058,2663
7059,2663
7060,2663
7061,2664
7062,2664
7063,2664
7064,2664
7065,2664
7066,2666
7067,2666
7068,2666
7069,2667
7070,2667
7071,2667
7072,2668
7073,2668
7074,2668
7075,2671
7076,2671
7077,2671
7078,2672
7079,2672
7080,2672
7081,2675
7082,2675
7083,2675
7084,2675
7085,2675
7086,2676
7087,2676
7088,2676
7089,2676
7090,2676
7091,2679
7092,2679
7093,2679
7094,2680
7095,2680
7096,2680
7097,2681
7098,2681
7099,2681
7100,2682
7101,2682
7102,2682
7103,2684
7104,2684
7105,2684
7106,2684
7107,2684
7108,2685
7109,2685
7110,2685
7111,2685
7112,2685
7113,2686
7114,2686
7115,2686
7116,2686
7117,2686
7118,2689
7119,2689
7120,2689
7121,2689
7122,2689
7123,2689
7124,2690
7125,2690
7126,2690
7127,2690
7128,2690
7129,2690
7130,2691
7131,2691
7132,2691
7133,2691
7134,2691
7135,2691
7136,2694
7137,2694
7138,2694
7139,2694
7140,2694
7141,2695
7142,2695
7143,2695
7144,2695
7145,2695
7146,2696
7147,2696
7148,2696
7149,2696
7150,2696
7151,2697
7152,2697
7153,2697
7154,2697
7155,2697
7156,2699
7157,2699
7158,2699
7159,2699
7160,2700
7161,2700
7162,2700
7163,2700
7164,2703
7165,2703
7166,2703
7167,2703
7168,2704
7169,2704
7170,2704
7171,2704
7172,2705
7173,2705
7174,2705
7175,2705
7176,2707
7177,2707
7178,2707
7179,2708
7180,2708
7181,2708
7182,2709
7183,2709
7184,2709
7185,2712
7186,2712
7187,2712
7188,2712
7189,2712
7190,2712
7191,2713
7192,2713
7193,2713
7194,2713
7195,2713
7196,2713
7197,2714
7198,2714
7199,2714
7200,2714
7201,2714
7202,2714
7203,2715
7204,2715
7205,2715
7206,2715
7207,2715
7208,2715
7209,2717
7210,2717
7211,2717
7212,2717
7213,2717
7214,2717
7215,2718
7216,2718
7217,2718
7218,2718
7219,2718
7220,2718
7221,2721
7222,2721
7223,2722
7224,2722
7225,2723
7226,2723
7227,2726
7228,2726
7229,2727
7230,2727
7231,2728
7232,2728
7233,2729
7234,2729
7235,2731
7236,2731
7237,2731
7238,2732
7239,2732
7240,2732
7241,2734
7242,2734
7243,2734
7244,2734
7245,2735
7246,2735
7247,2735
7248,2735
7249,2736
7250,2736
7251,2736
7252,2736
7253,2737
7254,2737
7255,2737
7256,2737
7257,2740
7258,2740
7259,2740
7260,2740
7261,2741
7262,2741
7263,2741
7264,2741
7265,2743
7266,2743
7267,2743
7268,2743
7269,2743
7270,2743
7271,2744
7272,2744
7273,2744
7274,2744
7275,2744
7276,2744
7277,2747
7278,2747
7279,2747
7280,2748
7281,2748
7282,2748
7283,2749
7284,2749
7285,2749
7286,2750
7287,2750
7288,2750
7289,2753
7290,2753
7291,2753
7292,2753
7293,2753
7294,2753
7295,2754
7296,2754
7297,2754
7298,2754
7299,2754
7300,2754
7301,2755
7302,2755
7303,2755
7304,2755
7305,2755
7306,2755
7307,2756
7308,2756
7309,2756
7310,2756
7311,2756
7312,2756
7313,2758
7314,2758
7315,2758
7316,2758
7317,2758
7318,2758
7319,2759
7320,2759
7321,2759
7322,2759
7323,2759
7324,2759
7325,2762
7326,2762
7327,2762
7328,2763
7329,2763
7330,2763
7331,2764
7332,2764
7333,2764
7334,2765
7335,2765
7336,2765
7337,2767
7338,2767
7339,2768
7340,2768
7341,2769
7342,2769
7343,2771
7344,2771
7345,2771
7346,2772
7347,2772
7348,2772
7349,2773
7350,2773
7351,2773
7352,2775
7353,2775
7354,2776
7355,2776
7356,2777
7357,2777
7358,2779
7359,2779
7360,2779
7361,2779
7362,2779
7363,2779
7364,2780
7365,2780
7366,2780
7367,2780
7368,2780
7369,2780
7370,2783
7371,2783
7372,2784
7373,2784
7374,2785
7375,2785
7376,2786
7377,2786
7378,2788
7379,2788
7380,2788
7381,2788
7382,2788
7383,2789
7384,2789
7385,2789
7386,2789
7387,2789
7388,2792
7389,2792
7390,2792
7391,2792
7392,2792
7393,2792
7394,2793
7395,2793
7396,2793
7397,2793
7398,2793
7399,2793
7400,2796
7401,2796
7402,2796
7403,2796
7404,2796
7405,2797
7406,2797
7407,2797
7408,2797
7409,2797
7410,2798
7411,2798
7412,2798
7413,2798
7414,2798
7415,2800
7416,2800
7417,2800
7418,2800
7419,2800
7420,2801
7421,2801
7422,2801
7423,2801
7424,2801
7425,2802
7426,2802
7427,2802
7428,2802
7429,2802
7430,2803
9144,3434
9145,3434
9146,3434
9147,3434
9148,3435
9149,3435
9150,3435
9151,3435
9152,3438
9153,3438
9154,3438
9155,3439
9156,3439
9157,3439
9158,3440
9159,3440
9160,3440
9161,3442
9162,3442
9163,3442
9164,3443
9165,3443
9166,3443
9167,3444
9168,3444
9169,3444
9170,3447
9171,3447
9172,3448
9173,3448
9174,3449
9175,3449
9176,3450
9177,3450
9178,3452
9179,3452
9180,3452
9181,3452
9182,3452
9183,3453
9184,3453
9185,3453
9186,3453
9187,3453
9188,3454
9189,3454
9190,3454
9191,3454
9192,3454
9193,3455
9194,3455
9195,3455
9196,3455
9197,3455
9198,3457
9199,3457
9200,3457
9201,3458
9202,3458
9203,3458
9204,3460
9205,3460
9206,3460
9207,3461
9208,3461
9209,3461
9210,3463
9211,3463
9212,3463
9213,3464
9214,3464
9215,3464
9216,3465
9217,3465
9218,3465
9219,3466
9220,3466
9221,3466
9222,3469
9223,3469
9224,3469
9225,3469
9226,3470
9227,3470
9228,3470
9229,3470
9230,3472
9231,3472
9232,3472
9233,3472
9234,3473
9235,3473
9236,3473
9237,3473
9238,3474
9239,3474
9240,3474
9241,3474
9242,3475
9243,3475
9244,3475
9245,3475
9246,3477
9247,3477
9248,3478
9249,3478
9250,3481
9251,3481
9252,3482
9253,3482
9254,3484
9255,3484
9256,3484
9257,3484
9258,3485
9259,3485
9260,3485
9261,3485
9262,3486
9263,3486
9264,3486
9265,3486
9266,3489
9267,3489
9268,3489
9269,3489
9270,3489
9271,3490
9272,3490
9273,3490
9274,3490
9275,3490
9276,3493
9277,3493
9278,3493
9279,3493
9280,3494
9281,3494
9282,3494
9283,3494
9284,3495
9285,3495
9286,3495
9287,3495
9288,3498
9289,3498
9290,3498
9291,3498
9292,3499
9293,3499
9294,3499
9295,3499
9296,3501
9297,3501
9298,3502
9299,3502
9300,3503
9301,3503
9302,3504
9303,3504
9304,3507
9305,3507
9306,3507
9307,3508
9308,3508
9309,3508
9310,3509
9311,3509
9312,3509
9313,3512
9314,3512
9315,3512
9316,3512
9317,3512
9318,3512
9319,3513
9320,3513
9321,3513
9322,3513
9323,3513
9324,3513
9325,3515
9326,3515
9327,3515
9328,3515
9329,3516
9330,3516
9331,3516
9332,3516
9333,3517
9334,3517
9335,3517
9336,3517
9337,3520
9338,3520
9339,3520
9340,3520
9341,3520
9342,3521
9343,3521
9344,3521
9345,3521
9346,3521
9347,3522
9348,3522
9349,3522
9350,3522
9351,3522
9352,3524
9353,3524
9354,3524
9355,3524
9356,3524
9357,3524
9358,3525
9359,3525
9360,3525
9361,3525
9362,3525
9363,3525
9364,3526
9365,3526
9366,3526
9367,3526
9368,3526
9369,3526
9370,3527
9371,3527
9372,3527
9373,3527
9374,3527
9375,3527
9376,3530
9377,3530
9378,3530
9379,3530
9380,3530
9381,3531
9382,3531
9383,3531
9384,3531
9385,3531
9386,3534
9387,3534
9388,3534
9389,3534
9390,3534
9391,3535
9392,3535
9393,3535
9394,3535
9395,3535
9396,3538
9397,3538
9398,3539
9399,3539
9400,3542
9401,3542
9402,3542
9403,3542
9404,3542
9405,3543
9406,3543
9407,3543
9408,3543
9409,3543
9410,3544
9411,3544
9412,3544
9413,3544
9414,3544
9415,3545
9416,3545
9417,3545
9418,3545
9419,3545
9420,3548
9421,3548
9422,3548
9423,3549
9424,3549
9425,3549
9426,3552
9427,3552
9428,3553
9429,3553
9430,3554
9431,3554
9432,3556
9433,3556
9434,3556
9435,3557
9436,3557
9437,3557
9438,3558
9439,3558
9440,3558
9441,3560
9442,3560
9443,3560
9444,3560
9445,3560
9446,3561
9447,3561
9448,3561
9449,3561
9450,3561
9451,3562
9452,3562
9453,3562
9454,3562
9455,3562
9456,3563
9457,3563
9458,3563
9459,3563
9460,3563
9461,3565
9462,3565
9463,3565
9464,3565
9465,3565
9466,3566
9467,3566
9468,3566
9469,3566
9470,3566
9471,3567
9472,3567
9473,3567
9474,3567
9475,3567
9476,3570
9477,3570
9478,3570
9479,3571
9480,3571
9481,3571
9482,3572
9483,3572
9484,3572
9485,3575
9486,3575
9487,3576
9488,3576
9489,3577
9490,3577
9491,3578
9492,3578
9493,3581
9494,3581
9495,3581
9496,3581
9497,3581
9498,3582
9499,3582
9500,3582
9501,3582
9502,3582
9503,3585
9504,3585
9505,3585
9506,3585
9507,3585
9508,3585
9509,3586
9510,3586
9511,3586
9512,3586
9513,3586
9514,3586
9515,3587
9516,3587
9517,3587
9518,3587
9519,3587
9520,3587
9521,3590
9522,3590
9523,3591
9524,3591
9525,3592
9526,3592
9527,3594
9528,3594
9529,3594
9530,3594
9531,3594
9532,3595
9533,3595
9534,3595
9535,3595
9536,3595
9537,3596
9538,3596
9539,3596
9540,3596
9541,3596
9542,3598
9543,3598
9544,3598
9545,3598
9546,3598
9547,3599
9548,3599
9549,3599
9550,3599
9551,3599
9552,3602
9553,3602
9554,3603
9555,3603
9556,3606
9557,3606
9558,3606
9559,3606
9560,3606
9561,3606
9562,3607
9563,3607
9564,3607
9565,3607
9566,3607
9567,3607
9568,3608
9569,3608
9570,3608
9571,3608
9572,3608
9573,3608
9574,3609
9575,3609
9576,3609
9577,3609
9578,3609
9579,3609
9580,3612
9581,3612
9582,3612
9583,3612
9584,3613
9585,3613
9586,3613
9587,3613
9588,3614
9589,3614
9590,3614
9591,3614
9592,3615
9593,3615
9594,3615
9595,3615
9596,3617
9597,3617
9598,3617
9599,3617
9600,3617
9601,3618
9602,3618
9603,3618
9604,3618
9605,3618
9606,3619
9607,3619
9608,3619
9609,3619
9610,3619
9611,3620
9612,3620
9613,3620
9614,3620
9615,3620
9616,3623
9617,3623
9618,3623
9619,3623
9620,3623
9621,3624
9622,3624
9623,3624
9624,3624
9625,3624
9626,3625
9627,3625
9628,3625
9629,3625
9630,3625
9631,3626
9632,3626
9633,3626
9634,3626
9635,3626
9636,3629
9637,3629
9638,3629
9639,3630
9640,3630
9641,3630
9642,3632
9643,3632
9644,3632
9645,3632
9646,3632
9647,3632
9648,3633
9649,3633
9650,3633
9651,3633
9652,3633
9653,3633
9654,3636
9655,3636
9656,3637
9657,3637
9658,3638
9659,3638
9660,3640
9661,3640
9662,3640
9663,3640
9664,3641
9665,3641
9666,3641
9667,3641
9668,3642
9669,3642
9670,3642
9671,3642
9672,3645
9673,3645
9674,3645
9675,3645
9676,3646
9677,3646
9678,3646
9679,3646
9680,3647
9681,3647
9682,3647
9683,3647
9684,3650
9685,3650
9686,3650
9687,3651
9688,3651
9689,3651
9690,3652
9691,3652
9692,3652
9693,3653
9694,3653
9695,3653
9696,3655
9697,3655
9698,3655
9699,3655
9700,3655
9701,3656
9702,3656
9703,3656
9704,3656
9705,3656
9706,3657
9707,3657
9708,3657
9709,3657
9710,3657
9711,3659
9712,3659
9713,3659
9714,3659
9715,3659
9716,3660
9717,3660
9718,3660
9719,3660
9720,3660
9721,3662
9722,3662
9723,3662
9724,3662
9725,3662
9726,3662
9727,3663
9728,3663
9729,3663
9730,3663
9731,3663
9732,3663
9733,3664
9734,3664
9735,3664
9736,3664
9737,3664
9738,3664
9739,3665
9740,3665
9741,3665
9742,3665
9743,3665
9744,3665
9745,3667
9746,3667
9747,3667
9748,3667
9749,3668
9750,3668
9751,3668
9752,3668
9753,3669
9754,3669
9755,3669
9756,3669
9757,3671
9758,3671
9759,3671
9760,3671
9761,3671
9762,3672
9763,3672
9764,3672
9765,3672
9766,3672
9767,3674
9768,3674
9769,3674
9770,3674
9771,3674
9772,3674
9773,3675
9774,3675
9775,3675
9776,3675
9777,3675
9778,3675
9779,3676
9780,3676
9781,3676
9782,3676
9783,3676
9784,3676
9785,3677
9786,3677
9787,3677
9788,3677
9789,3677
9790,3677
9791,3679
9792,3679
9793,3679
9794,3679
9795,3679
9796,3680
9797,3680
9798,3680
9799,3680
9800,3680
9801,3681
9802,3681
9803,3681
9804,3681
9805,3681
9806,3682
9807,3682
9808,3682
9809,3682
9810,3682
9811,3684
9812,3684
9813,3684
9814,3684
9815,3684
9816,3684
9817,3685
9818,3685
9819,3685
9820,3685
9821,3685
9822,3685
9823,3686
9824,3686
9825,3686
9826,3686
9827,3686
9828,3686
9829,3689
9830,3689
9831,3689
9832,3689
9833,3689
9834,3689
9835,3690
9836,3690
9837,3690
9838,3690
9839,3690
9840,3690
9841,3692
9842,3692
9843,3692
9844,3692
9845,3693
9846,3693
9847,3693
9848,3693
9849,3694
9850,3694
9851,3694
9852,3694
9853,3695
9854,3695
9855,3695
9856,3695
9857,3697
9858,3697
9859,3697
9860,3698
9861,3698
9862,3698
9863,3699
9864,3699
9865,3699
9866,3700
9867,3700
9868,3700
9869,3702
9870,3702
9871,3702
9872,3703
9873,3703
9874,3703
9875,3706
9876,3706
9877,3707
9878,3707
9879,3708
9880,3708
9881,3710
9882,3710
9883,3711
9884,3711
9885,3712
9886,3712
9887,3713
9888,3713
9889,3715
9890,3715
9891,3715
9892,3715
9893,3715
9894,3715
9895,3716
9896,3716
9897,3716
9898,3716
9899,3716
9900,3716
9901,3718
9902,3718
9903,3718
9904,3718
9905,3719
9906,3719
9907,3719
9908,3719
9909,3720
9910,3720
9911,3720
9912,3720
9913,3723
9914,3723
9915,3723
9916,3724
9917,3724
9918,3724
9919,3726
9920,3726
9921,3726
9922,3726
9923,3726
9924,3726
9925,3727
9926,3727
9927,3727
9928,3727
9929,3727
9930,3727
9931,3728
9932,3728
9933,3728
9934,3728
9935,3728
9936,3728
9937,3731
9938,3731
9939,3731
9940,3731
9941,3731
9942,3731
9943,3732
9944,3732
9945,3732
9946,3732
9947,3732
9948,3732
9949,3733
9950,3733
9951,3733
9952,3733
9953,3733
9954,3733
9955,3736
9956,3736
9957,3736
9958,3737
9959,3737
9960,3737
9961,3738
9962,3738
9963,3738
9964,3741
9965,3741
9966,3741
9967,3741
9968,3741
9969,3742
9970,3742
9971,3742
9972,3742
9973,3742
9974,3744
9975,3744
9976,3744
9977,3744
9978,3745
9979,3745
9980,3745
9981,3745
9982,3747
9983,3747
9984,3747
9985,3747
9986,3747
9987,3748
9988,3748
9989,3748
9990,3748
9991,3748
9992,3751
9993,3751
9994,3751
9995,3751
9996,3751
9997,3751
9998,3752
9999,3752
10000,3752
10001,3752
10002,3752
10003,3752
10004,3753
10005,3753
10006,3753
10007,3753
10008,3753
10009,3753
10010,3754
10011,3754
10012,3754
10013,3754
10014,3754
10015,3754
10016,3757
10017,3757
10018,3757
10019,3757
10020,3757
10021,3758
10022,3758
10023,3758
10024,3758
10025,3758
10026,3760
10027,3760
10028,3760
10029,3760
10030,3760
10031,3761
10032,3761
10033,3761
10034,3761
10035,3761
10036,3762
10037,3762
10038,3762
10039,3762
10040,3762
10041,3765
10042,3765
10043,3765
10044,3765
10045,3766
10046,3766
10047,3766
10048,3766
10049,3767
10050,3767
10051,3767
10052,3767
10053,3770
10054,3770
10055,3770
10056,3770
10057,3770
10058,3770
10059,3771
10060,3771
10061,3771
10062,3771
10063,3771
10064,3771
10065,3774
10066,3774
10067,3775
10068,3775
10069,3776
10070,3776
10071,3777
10072,3777
10073,3780
10074,3780
10075,3781
10076,3781
10077,3782
10078,3782
10079,3785
10080,3785
10081,3785
10082,3785
10083,3786
10084,3786
10085,3786
10086,3786
10087,3787
10088,3787
10089,3787
10090,3787
10091,3788
10092,3788
10093,3788
10094,3788
10095,3791
10096,3791
10097,3791
10098,3792
10099,3792
10100,3792
10101,3793
10102,3793
10103,3793
10104,3796
10105,3796
10106,3796
10107,3796
10108,3796
10109,3797
10110,3797
10111,3797
10112,3797
10113,3797
10114,3798
10115,3798
10116,3798
10117,3798
10118,3798
10119,3799
10120,3799
10121,3799
10122,3799
10123,3799
10124,3801
10125,3801
10126,3801
10127,3801
10128,3801
10129,3802
10130,3802
10131,3802
10132,3802
10133,3802
10134,3803
10135,3803
10136,3803
10137,3803
10138,3803
10139,3805
10140,3805
10141,3806
10142,3806
10143,3807
10144,3807
10145,3808
10146,3808
10147,3811
10148,3811
10149,3812
10150,3812
10151,3813
10152,3813
10153,3815
10154,3815
10155,3815
10156,3815
10157,3815
10158,3816
10159,3816
10160,3816
10161,3816
10162,3816
10163,3819
10164,3819
10165,3819
10166,3820
10167,3820
10168,3820
10169,3821
10170,3821
10171,3821
10172,3822
10173,3822
10174,3822
10175,3824
10176,3824
10177,3824
10178,3824
10179,3824
10180,3824
10181,3825
10182,3825
10183,3825
10184,3825
10185,3825
10186,3825
10187,3826
10188,3826
10189,3826
10190,3826
10191,3826
10192,3826
10193,3827
10194,3827
10195,3827
10196,3827
10197,3827
10198,3827
10199,3830
10200,3830
10201,3830
10202,3830
10203,3830
10204,3830
10205,3831
10206,3831
10207,3831
10208,3831
10209,3831
10210,3831
10211,3832
10212,3832
10213,3832
10214,3832
10215,3832
10216,3832
10217,3833
10218,3833
10219,3833
10220,3833
10221,3833
10222,3833
10223,3835
10224,3835
10225,3835
10226,3835
10227,3835
10228,3835
10229,3836
10230,3836
10231,3836
10232,3836
10233,3836
10234,3836
10235,3838
10236,3838
10237,3838
10238,3839
10239,3839
10240,3839
10241,3840
10242,3840
10243,3840
10244,3841
10245,3841
10246,3841
10247,3843
10248,3843
10249,3843
10250,3843
10251,3844
10252,3844
10253,3844
10254,3844
10255,3847
10256,3847
10257,3847
10258,3847
10259,3847
10260,3847
10261,3848
10262,3848
10263,3848
10264,3848
10265,3848
10266,3848
11866,4433
11867,4436
11868,4436
11869,4437
11870,4437
11871,4438
11872,4438
11873,4439
11874,4439
11875,4442
11876,4442
11877,4442
11878,4442
11879,4442
11880,4443
11881,4443
11882,4443
11883,4443
11884,4443
11885,4444
11886,4444
11887,4444
11888,4444
11889,4444
11890,4445
11891,4445
11892,4445
11893,4445
11894,4445
11895,4447
11896,4447
11897,4447
11898,4447
11899,4447
11900,4447
11901,4448
11902,4448
11903,4448
11904,4448
11905,4448
11906,4448
11907,4449
11908,4449
11909,4449
11910,4449
11911,4449
11912,4449
11913,4452
11914,4452
11915,4452
11916,4452
11917,4453
11918,4453
11919,4453
11920,4453
11921,4455
11922,4455
11923,4456
11924,4456
11925,4458
11926,4458
11927,4458
11928,4458
11929,4459
11930,4459
11931,4459
11932,4459
11933,4460
11934,4460
11935,4460
11936,4460
11937,4463
11938,4463
11939,4463
11940,4463
11941,4463
11942,4463
11943,4464
11944,4464
11945,4464
11946,4464
11947,4464
11948,4464
11949,4467
11950,4467
11951,4467
11952,4467
11953,4467
11954,4467
11955,4468
11956,4468
11957,4468
11958,4468
11959,4468
11960,4468
11961,4469
11962,4469
11963,4469
11964,4469
11965,4469
11966,4469
11967,4472
11968,4472
11969,4472
11970,4473
11971,4473
11972,4473
11973,4474
11974,4474
11975,4474
11976,4475
11977,4475
11978,4475
11979,4478
11980,4478
11981,4479
11982,4479
11983,4480
11984,4480
11985,4483
11986,4483
11987,4483
11988,4483
11989,4483
11990,4483
11991,4484
11992,4484
11993,4484
11994,4484
11995,4484
11996,4484
11997,4485
11998,4485
11999,4485
12000,4485
12001,4485
12002,4485
12003,4486
12004,4486
12005,4486
12006,4486
12007,4486
12008,4486
12009,4488
12010,4488
12011,4488
12012,4488
12013,4489
12014,4489
12015,4489
12016,4489
12017,4490
12018,4490
12019,4490
12020,4490
12021,4491
12022,4491
12023,4491
12024,4491
12025,4493
12026,4493
12027,4493
12028,4493
12029,4494
12030,4494
12031,4494
12032,4494
12033,4495
12034,4495
12035,4495
12036,4495
12037,4497
12038,4497
12039,4497
12040,4498
12041,4498
12042,4498
12043,4499
12044,4499
12045,4499
12046,4500
12047,4500
12048,4500
12049,4502
12050,4502
12051,4502
12052,4503
12053,4503
12054,4503
12055,4504
12056,4504
12057,4504
12058,4506
12059,4506
12060,4506
12061,4506
12062,4506
12063,4507
12064,4507
12065,4507
12066,4507
12067,4507
12068,4508
12069,4508
12070,4508
12071,4508
12072,4508
12073,4511
12074,4511
12075,4511
12076,4512
12077,4512
12078,4512
12079,4513
12080,4513
12081,4513
12082,4515
12083,4515
12084,4516
12085,4516
12086,4517
12087,4517
12088,4518
12089,4518
12090,4520
12091,4520
12092,4520
12093,4520
12094,4520
12095,4521
12096,4521
12097,4521
12098,4521
12099,4521
12100,4524
12101,4524
12102,4524
12103,4525
12104,4525
12105,4525
12106,4526
12107,4526
12108,4526
12109,4529
12110,4529
12111,4529
12112,4530
12113,4530
12114,4530
12115,4533
12116,4533
12117,4533
12118,4533
12119,4533
12120,4533
12121,4534
12122,4534
12123,4534
12124,4534
12125,4534
12126,4534
12127,4535
12128,4535
12129,4535
12130,4535
12131,4535
12132,4535
12133,4536
12134,4536
12135,4536
12136,4536
12137,4536
12138,4536
12139,4539
12140,4539
12141,4540
12142,4540
12143,4541
12144,4541
12145,4542
12146,4542
12147,4544
12148,4544
12149,4545
12150,4545
12151,4546
12152,4546
12153,4548
12154,4548
12155,4548
12156,4549
12157,4549
12158,4549
12159,4550
12160,4550
12161,4550
12162,4552
12163,4552
12164,4552
12165,4552
12166,4552
12167,4553
12168,4553
12169,4553
12170,4553
12171,4553
12172,4555
12173,4555
12174,4555
12175,4555
12176,4556
12177,4556
12178,4556
12179,4556
12180,4557
12181,4557
12182,4557
12183,4557
12184,4560
12185,4560
12186,4560
12187,4560
12188,4560
12189,4561
12190,4561
12191,4561
12192,4561
12193,4561
12194,4562
12195,4562
12196,4562
12197,4562
12198,4562
12199,4563
12200,4563
12201,4563
12202,4563
12203,4563
12204,4565
12205,4565
12206,4565
12207,4565
12208,4566
12209,4566
12210,4566
12211,4566
12212,4569
12213,4569
12214,4569
12215,4570
12216,4570
12217,4570
12218,4571
12219,4571
12220,4571
12221,4572
12222,4572
12223,4572
12224,4575
12225,4575
12226,4575
12227,4575
12228,4576
12229,4576
12230,4576
12231,4576
12232,4577
12233,4577
12234,4577
12235,4577
12236,4578
12237,4578
12238,4578
12239,4578
12240,4580
12241,4580
12242,4580
12243,4580
12244,4580
12245,4580
12246,4581
12247,4581
12248,4581
12249,4581
12250,4581
12251,4581
12252,4582
12253,4582
12254,4582
12255,4582
12256,4582
12257,4582
12258,4583
12259,4583
12260,4583
12261,4583
12262,4583
12263,4583
12264,4586
12265,4586
12266,4587
12267,4587
12268,4588
12269,4588
12270,4590
12271,4590
12272,4590
12273,4590
12274,4590
12275,4590
12276,4591
12277,4591
12278,4591
12279,4591
12280,4591
12281,4591
12282,4592
12283,4592
12284,4592
12285,4592
12286,4592
12287,4592
12288,4594
12289,4594
12290,4594
12291,4594
12292,4594
12293,4594
12294,4595
12295,4595
12296,4595
12297,4595
12298,4595
12299,4595
12300,4596
12301,4596
12302,4596
12303,4596
12304,4596
12305,4596
12306,4597
12307,4597
12308,4597
12309,4597
12310,4597
12311,4597
12312,4599
12313,4599
12314,4600
12315,4600
12316,4601
12317,4601
12318,4602
12319,4602
12320,4605
12321,4605
12322,4606
12323,4606
12324,4607
12325,4607
12326,4610
12327,4610
12328,4610
12329,4610
12330,4610
12331,4610
12332,4611
12333,4611
12334,4611
12335,4611
12336,4611
12337,4611
12338,4612
12339,4612
12340,4612
12341,4612
12342,4612
12343,4612
12344,4613
12345,4613
12346,4613
12347,4613
12348,4613
12349,4613
12350,4616
12351,4616
12352,4616
12353,4617
12354,4617
12355,4617
12356,4618
12357,4618
12358,4618
12359,4619
12360,4619
12361,4619
12362,4621
12363,4621
12364,4622
12365,4622
12366,4625
12367,4625
12368,4625
12369,4626
12370,4626
12371,4626
12372,4629
12373,4629
12374,4629
12375,4629
12376,4630
12377,4630
12378,4630
12379,4630
12380,4631
12381,4631
12382,4631
12383,4631
12384,4632
12385,4632
12386,4632
12387,4632
12388,4635
12389,4635
12390,4635
12391,4635
12392,4635
12393,4635
12394,4636
12395,4636
12396,4636
12397,4636
12398,4636
12399,4636
12400,4637
12401,4637
12402,4637
12403,4637
12404,4637
12405,4637
12406,4638
12407,4638
12408,4638
12409,4638
12410,4638
12411,4638
12412,4641
12413,4641
12414,4641
12415,4641
12416,4642
12417,4642
12418,4642
12419,4642
12420,4643
12421,4643
12422,4643
12423,4643
12424,4645
12425,4645
12426,4645
12427,4645
12428,4645
12429,4646
12430,4646
12431,4646
12432,4646
12433,4646
12434,4649
12435,4649
12436,4649
12437,4649
12438,4650
12439,4650
12440,4650
12441,4650
12442,4653
12443,4653
12444,4653
12445,4654
12446,4654
12447,4654
12448,4655
12449,4655
12450,4655
12451,4658
12452,4658
12453,4658
12454,4658
12455,4658
12456,4658
12457,4659
12458,4659
12459,4659
12460,4659
12461,4659
12462,4659
12463,4662
12464,4662
12465,4663
12466,4663
12467,4665
12468,4665
12469,4666
12470,4666
12471,4667
12472,4667
12473,4669
12474,4669
12475,4669
12476,4669
12477,4669
12478,4670
12479,4670
12480,4670
12481,4670
12482,4670
12483,4671
12484,4671
12485,4671
12486,4671
12487,4671
